employee_id,age_raw,gender,sector,stress_level,stress_source,destress_method,sleep_hours,age_group,risk_category
5370,32,Hombre,Educación,5,Familia,Naturaleza,7.19763209870695,Millennials (30-39),Riesgo Moderado
5371,49,Hombre,Salud,7,Carga Laboral,Socializar,7.04887544476301,Gen X (40-49),Riesgo Moderado
5372,53,Hombre,Retail,4,Familia,Naturaleza,6.842185065068691,Boomers (50+),Bajo Riesgo
5373,22,Mujer,Salud,7,Salud,Naturaleza,7.375463607631167,Gen Z (20-29),Riesgo Moderado
5374,49,Mujer,Construcción,4,Salud,Naturaleza,7.310149481533448,Gen X (40-49),Bajo Riesgo
5375,63,Hombre,Finanzas,6,Salud,Deporte,5.484599826604153,Boomers (50+),Riesgo Moderado
5376,28,Mujer,Tecnología,8,Finanzas,Videojuegos,7.219918220295396,Gen Z (20-29),Alto Riesgo
5377,23,Hombre,Finanzas,6,Familia,Videojuegos,6.970639659996817,Gen Z (20-29),Riesgo Moderado
5378,63,Hombre,Retail,6,Finanzas,Videojuegos,5.575947391229452,Boomers (50+),Riesgo Moderado
5379,45,Hombre,Retail,7,Familia,Naturaleza,5.96343447481183,Gen X (40-49),Riesgo Moderado
5380,25,Hombre,Finanzas,5,Carga Laboral,Socializar,7.778513244098532,Gen Z (20-29),Riesgo Moderado
5381,40,Mujer,Finanzas,6,Familia,Naturaleza,4.526873489550258,Millennials (30-39),Riesgo Moderado
5382,47,Hombre,Construcción,7,Familia,Videojuegos,7.000221569755313,Gen X (40-49),Riesgo Moderado
5383,32,Mujer,Salud,8,Familia,Deporte,6.337509885340973,Millennials (30-39),Alto Riesgo
5384,61,Hombre,Tecnología,5,Familia,Naturaleza,6.457820164888781,Boomers (50+),Riesgo Moderado
5385,64,Mujer,Finanzas,3,Carga Laboral,Deporte,6.074291662201611,Boomers (50+),Bajo Riesgo
5386,32,Hombre,Tecnología,6,Finanzas,Videojuegos,7.131719182527076,Millennials (30-39),Riesgo Moderado
5387,24,Hombre,Finanzas,6,Salud,Naturaleza,4.134696324416242,Gen Z (20-29),Riesgo Moderado
5388,33,Hombre,Salud,6,Familia,Deporte,6.878184160671495,Millennials (30-39),Riesgo Moderado
5389,24,Hombre,Tecnología,5,Salud,Naturaleza,4.927039612850445,Gen Z (20-29),Riesgo Moderado
5390,63,Hombre,Educación,6,Salud,Videojuegos,8.047428894467137,Boomers (50+),Riesgo Moderado
5391,48,Mujer,Salud,5,Salud,Socializar,4.560729290457244,Gen X (40-49),Riesgo Moderado
5392,23,Mujer,Tecnología,5,Salud,Videojuegos,2.9061825181274545,Gen Z (20-29),Riesgo Moderado
5393,37,Mujer,Finanzas,5,Familia,Socializar,3.9525955242304742,Millennials (30-39),Riesgo Moderado
5394,23,Mujer,Finanzas,7,Salud,Socializar,6.415138135355603,Gen Z (20-29),Riesgo Moderado
5395,51,Hombre,Salud,4,Familia,Videojuegos,4.170593977185945,Boomers (50+),Bajo Riesgo
5396,41,Hombre,Salud,4,Carga Laboral,Deporte,4.540275415064137,Gen X (40-49),Bajo Riesgo
5397,59,No Binario,Finanzas,4,Finanzas,Naturaleza,5.453434779661216,Boomers (50+),Bajo Riesgo
5398,49,Mujer,Tecnología,8,Finanzas,Naturaleza,7.293340055068196,Gen X (40-49),Alto Riesgo
5399,46,Mujer,Educación,5,Familia,Naturaleza,5.348800509852034,Gen X (40-49),Riesgo Moderado
5400,53,Mujer,Construcción,3,Familia,Socializar,6.185131084557519,Boomers (50+),Bajo Riesgo
5401,31,Hombre,Salud,6,Finanzas,Socializar,6.160531840296724,Millennials (30-39),Riesgo Moderado
5402,63,Hombre,Finanzas,6,Salud,Videojuegos,4.331848460606411,Boomers (50+),Riesgo Moderado
5403,61,Hombre,Tecnología,8,Familia,Deporte,7.110035191263467,Boomers (50+),Alto Riesgo
5404,54,Hombre,Salud,4,Salud,Videojuegos,9.877283587008703,Boomers (50+),Bajo Riesgo
5405,34,Hombre,Tecnología,3,Familia,Videojuegos,3.9073301427388207,Millennials (30-39),Bajo Riesgo
5406,62,Hombre,Salud,5,Familia,Deporte,5.176093533475656,Boomers (50+),Riesgo Moderado
5407,63,Mujer,Finanzas,5,Carga Laboral,Socializar,4.5911344344798,Boomers (50+),Riesgo Moderado
5408,58,Mujer,Tecnología,5,Carga Laboral,Videojuegos,6.20275730182634,Boomers (50+),Riesgo Moderado
5409,37,Mujer,Finanzas,5,Finanzas,Videojuegos,4.323429115229645,Millennials (30-39),Riesgo Moderado
5410,43,Mujer,Tecnología,8,Carga Laboral,Socializar,8.379476419893301,Gen X (40-49),Alto Riesgo
5411,41,Hombre,Salud,4,Carga Laboral,Naturaleza,8.620622513133625,Gen X (40-49),Bajo Riesgo
5412,64,Hombre,Construcción,5,Finanzas,Deporte,7.538328131350866,Boomers (50+),Riesgo Moderado
5413,48,Mujer,Construcción,6,Salud,Deporte,7.903663362318483,Gen X (40-49),Riesgo Moderado
5414,62,Hombre,Educación,3,Carga Laboral,Naturaleza,6.673019402494302,Boomers (50+),Bajo Riesgo
5415,37,Hombre,Educación,7,Salud,Deporte,8.119651608268864,Millennials (30-39),Riesgo Moderado
5416,55,Hombre,Retail,5,Finanzas,Naturaleza,6.04483919634347,Boomers (50+),Riesgo Moderado
5417,53,Hombre,Finanzas,3,Familia,Videojuegos,5.695304303926404,Boomers (50+),Bajo Riesgo
5418,47,Mujer,Tecnología,7,Salud,Deporte,7.4960124708250175,Gen X (40-49),Riesgo Moderado
5419,46,Hombre,Educación,6,Finanzas,Deporte,5.921856315814021,Gen X (40-49),Riesgo Moderado
5420,23,Mujer,Salud,6,Salud,Videojuegos,9.7072543255283,Gen Z (20-29),Riesgo Moderado
5421,33,Mujer,Construcción,6,Finanzas,Socializar,8.081109053530355,Millennials (30-39),Riesgo Moderado
5422,61,Hombre,Tecnología,6,Finanzas,Socializar,5.663749166127011,Boomers (50+),Riesgo Moderado
5423,30,Hombre,Retail,3,Familia,Videojuegos,6.247168777024182,Gen Z (20-29),Bajo Riesgo
5424,33,Hombre,Construcción,3,Salud,Deporte,6.28892837400957,Millennials (30-39),Bajo Riesgo
5425,47,Hombre,Tecnología,6,Familia,Deporte,5.373952555343607,Gen X (40-49),Riesgo Moderado
5426,30,Mujer,Educación,2,Familia,Deporte,7.832722723513076,Gen Z (20-29),Bajo Riesgo
5427,31,Mujer,Educación,7,Salud,Naturaleza,5.190897769836083,Millennials (30-39),Riesgo Moderado
5428,53,Mujer,Finanzas,3,Salud,Socializar,6.359872705774888,Boomers (50+),Bajo Riesgo
5429,55,Hombre,Retail,6,Finanzas,Deporte,5.344368122979829,Boomers (50+),Riesgo Moderado
5430,41,Mujer,Tecnología,7,Salud,Socializar,5.67938659450789,Gen X (40-49),Riesgo Moderado
5431,60,Mujer,Retail,6,Finanzas,Socializar,7.653037946125612,Boomers (50+),Riesgo Moderado
5432,23,Mujer,Salud,1,Finanzas,Deporte,7.517159379170463,Gen Z (20-29),Bajo Riesgo
5433,22,Mujer,Retail,7,Finanzas,Videojuegos,5.975477140968993,Gen Z (20-29),Riesgo Moderado
5434,57,Mujer,Educación,4,Finanzas,Videojuegos,8.20575925674237,Boomers (50+),Bajo Riesgo
5435,45,Mujer,Finanzas,5,Finanzas,Socializar,7.359454485597565,Gen X (40-49),Riesgo Moderado
5436,48,Mujer,Educación,4,Finanzas,Naturaleza,6.675821093668339,Gen X (40-49),Bajo Riesgo
5437,23,Hombre,Construcción,8,Salud,Socializar,7.862327486770285,Gen Z (20-29),Alto Riesgo
5438,52,Mujer,Educación,5,Salud,Socializar,8.628402027568864,Boomers (50+),Riesgo Moderado
5439,35,Hombre,Tecnología,4,Carga Laboral,Videojuegos,7.160049449900686,Millennials (30-39),Bajo Riesgo
5440,23,Hombre,Finanzas,8,Salud,Deporte,6.909570673796049,Gen Z (20-29),Alto Riesgo
5441,50,No Binario,Tecnología,6,Familia,Deporte,3.619147767560756,Gen X (40-49),Riesgo Moderado
5442,36,Mujer,Salud,4,Carga Laboral,Naturaleza,6.893490057423566,Millennials (30-39),Bajo Riesgo
5443,33,Hombre,Salud,7,Salud,Videojuegos,7.197495133875326,Millennials (30-39),Riesgo Moderado
5444,58,Hombre,Educación,5,Familia,Videojuegos,6.9716379989984345,Boomers (50+),Riesgo Moderado
5445,49,Hombre,Finanzas,3,Salud,Socializar,5.148362838369458,Gen X (40-49),Bajo Riesgo
5446,41,Mujer,Retail,6,Finanzas,Videojuegos,5.469903917721545,Gen X (40-49),Riesgo Moderado
5447,60,Mujer,Finanzas,5,Carga Laboral,Socializar,7.583665829912274,Boomers (50+),Riesgo Moderado
5448,45,Mujer,Finanzas,8,Finanzas,Naturaleza,5.917923351582559,Gen X (40-49),Alto Riesgo
5449,42,Mujer,Finanzas,7,Carga Laboral,Videojuegos,6.766355626397053,Gen X (40-49),Riesgo Moderado
5450,31,Hombre,Educación,5,Carga Laboral,Videojuegos,3.3462250548330736,Millennials (30-39),Riesgo Moderado
5451,35,Mujer,Tecnología,5,Finanzas,Socializar,6.476540117360036,Millennials (30-39),Riesgo Moderado
5452,58,Hombre,Educación,2,Carga Laboral,Videojuegos,7.70944521271754,Boomers (50+),Bajo Riesgo
5453,39,Mujer,Retail,6,Carga Laboral,Deporte,6.953122851724206,Millennials (30-39),Riesgo Moderado
5454,45,Mujer,Tecnología,5,Salud,Naturaleza,6.291097485422679,Gen X (40-49),Riesgo Moderado
5455,35,Mujer,Retail,4,Familia,Deporte,4.925594828411812,Millennials (30-39),Bajo Riesgo
5456,55,Hombre,Construcción,5,Finanzas,Socializar,3.811111407862594,Boomers (50+),Riesgo Moderado
5457,33,Hombre,Construcción,7,Salud,Socializar,5.3279357741767335,Millennials (30-39),Riesgo Moderado
5458,43,Hombre,Tecnología,7,Salud,Socializar,8.060094538921362,Gen X (40-49),Riesgo Moderado
5459,27,Mujer,Educación,8,Finanzas,Naturaleza,6.4187302168560665,Gen Z (20-29),Alto Riesgo
5460,57,Hombre,Retail,3,Carga Laboral,Videojuegos,7.536024872848419,Boomers (50+),Bajo Riesgo
5461,57,Hombre,Retail,7,Finanzas,Deporte,8.65189469163469,Boomers (50+),Riesgo Moderado
5462,43,Hombre,Salud,5,Familia,Videojuegos,6.686427233483005,Gen X (40-49),Riesgo Moderado
5463,35,Mujer,Retail,6,Familia,Socializar,7.768386117585193,Millennials (30-39),Riesgo Moderado
5464,37,Hombre,Educación,6,Finanzas,Videojuegos,8.20283497942585,Millennials (30-39),Riesgo Moderado
5465,57,Mujer,Salud,6,Salud,Naturaleza,4.4011052556925225,Boomers (50+),Riesgo Moderado
5466,46,Mujer,Educación,5,Finanzas,Socializar,5.357289228203362,Gen X (40-49),Riesgo Moderado
5467,53,Mujer,Finanzas,3,Familia,Videojuegos,3.974048227060616,Boomers (50+),Bajo Riesgo
5468,54,Hombre,Retail,5,Finanzas,Deporte,3.7706289262566095,Boomers (50+),Riesgo Moderado
5469,57,Hombre,Finanzas,5,Carga Laboral,Socializar,5.752023284574139,Boomers (50+),Riesgo Moderado
5470,41,Hombre,Construcción,8,Finanzas,Socializar,6.116733042454279,Gen X (40-49),Alto Riesgo
5471,39,Hombre,Construcción,5,Salud,Naturaleza,3.691766844689119,Millennials (30-39),Riesgo Moderado
5472,59,Hombre,Tecnología,4,Carga Laboral,Naturaleza,7.181850765950903,Boomers (50+),Bajo Riesgo
5473,24,Mujer,Retail,6,Familia,Deporte,5.770381452579508,Gen Z (20-29),Riesgo Moderado
5474,44,Hombre,Salud,5,Finanzas,Videojuegos,8.652602940653912,Gen X (40-49),Riesgo Moderado
5475,53,Mujer,Finanzas,3,Salud,Videojuegos,6.775681843971947,Boomers (50+),Bajo Riesgo
5476,37,Hombre,Educación,6,Salud,Socializar,6.764654771870859,Millennials (30-39),Riesgo Moderado
5477,26,Mujer,Retail,6,Familia,Socializar,6.192914994769298,Gen Z (20-29),Riesgo Moderado
5478,25,Mujer,Tecnología,7,Finanzas,Videojuegos,6.321131349346072,Gen Z (20-29),Riesgo Moderado
5479,42,Mujer,Educación,7,Salud,Videojuegos,7.055547854046629,Gen X (40-49),Riesgo Moderado
5480,61,Mujer,Finanzas,8,Carga Laboral,Videojuegos,7.858743707659409,Boomers (50+),Alto Riesgo
5481,35,Mujer,Retail,5,Finanzas,Socializar,4.50074762334806,Millennials (30-39),Riesgo Moderado
5482,60,Mujer,Finanzas,6,Familia,Naturaleza,5.244111895099138,Boomers (50+),Riesgo Moderado
5483,52,Hombre,Retail,5,Carga Laboral,Naturaleza,6.9404615150599085,Boomers (50+),Riesgo Moderado
5484,35,Mujer,Retail,2,Finanzas,Deporte,6.44169843264729,Millennials (30-39),Bajo Riesgo
5485,27,Hombre,Finanzas,8,Salud,Videojuegos,7.687972240556647,Gen Z (20-29),Alto Riesgo
5486,33,Hombre,Finanzas,6,Familia,Videojuegos,5.491273860362978,Millennials (30-39),Riesgo Moderado
5487,37,Hombre,Educación,6,Familia,Videojuegos,8.395929367754407,Millennials (30-39),Riesgo Moderado
5488,38,Hombre,Tecnología,4,Finanzas,Deporte,5.724269354186901,Millennials (30-39),Bajo Riesgo
5489,44,Hombre,Finanzas,4,Familia,Videojuegos,6.024131821507721,Gen X (40-49),Bajo Riesgo
5490,35,Hombre,Construcción,5,Carga Laboral,Naturaleza,8.142270837708196,Millennials (30-39),Riesgo Moderado
5491,28,Hombre,Tecnología,7,Finanzas,Videojuegos,7.356765331960152,Gen Z (20-29),Riesgo Moderado
5492,53,Mujer,Construcción,2,Carga Laboral,Deporte,9.473179830017102,Boomers (50+),Bajo Riesgo
5493,36,Hombre,Educación,5,Familia,Socializar,7.923291325203343,Millennials (30-39),Riesgo Moderado
5494,38,Mujer,Finanzas,8,Familia,Socializar,8.43496107149976,Millennials (30-39),Alto Riesgo
5495,62,Hombre,Tecnología,5,Familia,Naturaleza,6.054669052155177,Boomers (50+),Riesgo Moderado
5496,55,Mujer,Finanzas,2,Carga Laboral,Naturaleza,8.455140002358043,Boomers (50+),Bajo Riesgo
5497,26,Mujer,Retail,6,Familia,Naturaleza,6.603378747390825,Gen Z (20-29),Riesgo Moderado
5498,48,Mujer,Finanzas,5,Finanzas,Socializar,3.1702324275872678,Gen X (40-49),Riesgo Moderado
5499,44,Mujer,Tecnología,6,Salud,Videojuegos,7.211517430807465,Gen X (40-49),Riesgo Moderado
5500,61,Hombre,Finanzas,5,Finanzas,Deporte,7.340305799680629,Boomers (50+),Riesgo Moderado
5501,35,No Binario,Finanzas,8,Salud,Deporte,4.862364526836462,Millennials (30-39),Alto Riesgo
5502,36,Mujer,Salud,6,Familia,Videojuegos,7.039441691300128,Millennials (30-39),Riesgo Moderado
5503,64,Mujer,Salud,6,Finanzas,Socializar,6.673277928141796,Boomers (50+),Riesgo Moderado
5504,54,Mujer,Tecnología,4,Carga Laboral,Socializar,8.319342362520082,Boomers (50+),Bajo Riesgo
5505,52,Hombre,Tecnología,6,Salud,Deporte,7.157485378061036,Boomers (50+),Riesgo Moderado
5506,56,Mujer,Retail,8,Carga Laboral,Naturaleza,6.500686334444009,Boomers (50+),Alto Riesgo
5507,38,Hombre,Retail,4,Salud,Naturaleza,4.503415005441633,Millennials (30-39),Bajo Riesgo
5508,49,Mujer,Finanzas,5,Familia,Deporte,3.5503950381735674,Gen X (40-49),Riesgo Moderado
5509,40,Hombre,Construcción,2,Finanzas,Deporte,8.39840632836004,Millennials (30-39),Bajo Riesgo
5510,44,Mujer,Tecnología,4,Salud,Videojuegos,7.091182790712274,Gen X (40-49),Bajo Riesgo
5511,53,Hombre,Finanzas,8,Finanzas,Videojuegos,6.13959075185948,Boomers (50+),Alto Riesgo
5512,61,Hombre,Construcción,5,Salud,Videojuegos,7.331856762727124,Boomers (50+),Riesgo Moderado
5513,34,Mujer,Salud,6,Salud,Videojuegos,6.144306343187691,Millennials (30-39),Riesgo Moderado
5514,41,Mujer,Retail,4,Familia,Videojuegos,3.498366344086748,Gen X (40-49),Bajo Riesgo
5515,56,Mujer,Tecnología,6,Salud,Videojuegos,8.019684766799765,Boomers (50+),Riesgo Moderado
5516,26,Hombre,Finanzas,6,Carga Laboral,Naturaleza,8.211151765180107,Gen Z (20-29),Riesgo Moderado
5517,30,Hombre,Salud,7,Salud,Deporte,6.006976343203864,Gen Z (20-29),Riesgo Moderado
5518,50,Mujer,Educación,5,Salud,Socializar,6.437609464809755,Gen X (40-49),Riesgo Moderado
5519,27,No Binario,Salud,9,Salud,Videojuegos,5.580369562947826,Gen Z (20-29),Alto Riesgo
5520,46,Mujer,Finanzas,5,Familia,Naturaleza,9.266875307279092,Gen X (40-49),Riesgo Moderado
5521,52,Hombre,Retail,4,Finanzas,Deporte,8.306130730705028,Boomers (50+),Bajo Riesgo
5522,43,Mujer,Construcción,4,Finanzas,Deporte,5.281717654809251,Gen X (40-49),Bajo Riesgo
5523,23,Hombre,Educación,3,Familia,Deporte,7.407547100993056,Gen Z (20-29),Bajo Riesgo
5524,26,Mujer,Educación,6,Carga Laboral,Videojuegos,5.184386091741793,Gen Z (20-29),Riesgo Moderado
5525,48,Hombre,Retail,5,Carga Laboral,Videojuegos,5.28070120545798,Gen X (40-49),Riesgo Moderado
5526,46,Hombre,Educación,7,Familia,Socializar,5.835686059746091,Gen X (40-49),Riesgo Moderado
5527,29,Mujer,Tecnología,4,Finanzas,Videojuegos,5.588200968606117,Gen Z (20-29),Bajo Riesgo
5528,22,Mujer,Finanzas,5,Carga Laboral,Deporte,4.16132273303533,Gen Z (20-29),Riesgo Moderado
5529,41,Hombre,Educación,4,Familia,Deporte,8.48967009131842,Gen X (40-49),Bajo Riesgo
5530,44,Hombre,Salud,6,Finanzas,Naturaleza,6.81684184932884,Gen X (40-49),Riesgo Moderado
5531,53,Hombre,Construcción,3,Carga Laboral,Naturaleza,8.830825658903663,Boomers (50+),Bajo Riesgo
5532,32,Mujer,Finanzas,5,Carga Laboral,Socializar,6.250633597591924,Millennials (30-39),Riesgo Moderado
5533,60,Hombre,Retail,5,Familia,Naturaleza,4.298523569356597,Boomers (50+),Riesgo Moderado
5534,45,Hombre,Salud,6,Finanzas,Socializar,8.038100956262433,Gen X (40-49),Riesgo Moderado
5535,32,Mujer,Tecnología,7,Carga Laboral,Naturaleza,6.892169897872654,Millennials (30-39),Riesgo Moderado
5536,50,Mujer,Educación,5,Familia,Deporte,6.101800525770086,Gen X (40-49),Riesgo Moderado
5537,47,Mujer,Salud,6,Carga Laboral,Videojuegos,8.307479265325078,Gen X (40-49),Riesgo Moderado
5538,37,Mujer,Finanzas,7,Finanzas,Videojuegos,4.485239346288806,Millennials (30-39),Riesgo Moderado
5539,56,Mujer,Salud,6,Salud,Socializar,7.971505752363486,Boomers (50+),Riesgo Moderado
5540,41,Mujer,Tecnología,3,Carga Laboral,Videojuegos,7.57706072522798,Gen X (40-49),Bajo Riesgo
5541,24,Mujer,Construcción,4,Finanzas,Videojuegos,6.847033097767874,Gen Z (20-29),Bajo Riesgo
5542,22,Mujer,Educación,4,Carga Laboral,Naturaleza,4.283035426145225,Gen Z (20-29),Bajo Riesgo
5543,22,Hombre,Finanzas,4,Salud,Deporte,7.907070751921241,Gen Z (20-29),Bajo Riesgo
5544,38,No Binario,Educación,8,Salud,Videojuegos,7.616265858453549,Millennials (30-39),Alto Riesgo
5545,23,Hombre,Educación,4,Carga Laboral,Deporte,6.899061243310608,Gen Z (20-29),Bajo Riesgo
5546,50,Hombre,Retail,5,Familia,Naturaleza,6.418129861836973,Gen X (40-49),Riesgo Moderado
5547,41,Hombre,Educación,5,Carga Laboral,Naturaleza,4.80713388410488,Gen X (40-49),Riesgo Moderado
5548,27,Hombre,Salud,7,Finanzas,Videojuegos,4.819959641439519,Gen Z (20-29),Riesgo Moderado
5549,29,No Binario,Salud,6,Familia,Videojuegos,5.337122711389746,Gen Z (20-29),Riesgo Moderado
5550,50,Mujer,Construcción,6,Finanzas,Naturaleza,4.137028952223101,Gen X (40-49),Riesgo Moderado
5551,54,Mujer,Tecnología,3,Finanzas,Naturaleza,4.186969118944692,Boomers (50+),Bajo Riesgo
5552,24,Mujer,Finanzas,4,Familia,Socializar,5.834340093610865,Gen Z (20-29),Bajo Riesgo
5553,56,Mujer,Salud,8,Salud,Socializar,4.4999647086047725,Boomers (50+),Alto Riesgo
5554,26,Hombre,Educación,4,Finanzas,Deporte,6.151330390557775,Gen Z (20-29),Bajo Riesgo
5555,48,Mujer,Tecnología,7,Carga Laboral,Naturaleza,6.59831618014885,Gen X (40-49),Riesgo Moderado
5556,33,Mujer,Finanzas,7,Salud,Deporte,4.326720286165459,Millennials (30-39),Riesgo Moderado
5557,41,Hombre,Finanzas,7,Salud,Naturaleza,7.741462937638628,Gen X (40-49),Riesgo Moderado
5558,41,Mujer,Finanzas,6,Familia,Deporte,8.016322287849702,Gen X (40-49),Riesgo Moderado
5559,30,Hombre,Finanzas,3,Carga Laboral,Socializar,3.2213201125418007,Gen Z (20-29),Bajo Riesgo
5560,60,Hombre,Construcción,3,Carga Laboral,Naturaleza,8.52877708266729,Boomers (50+),Bajo Riesgo
5561,25,Hombre,Finanzas,4,Salud,Naturaleza,7.339035400477118,Gen Z (20-29),Bajo Riesgo
5562,40,Hombre,Tecnología,4,Finanzas,Deporte,6.640661249924184,Millennials (30-39),Bajo Riesgo
5563,59,Mujer,Salud,4,Finanzas,Deporte,8.693670376356147,Boomers (50+),Bajo Riesgo
5564,48,Mujer,Tecnología,4,Carga Laboral,Videojuegos,6.6594071908164505,Gen X (40-49),Bajo Riesgo
5565,64,Hombre,Educación,6,Salud,Videojuegos,5.329556937056688,Boomers (50+),Riesgo Moderado
5566,34,Mujer,Retail,6,Salud,Socializar,4.261172560923217,Millennials (30-39),Riesgo Moderado
5567,34,Mujer,Construcción,5,Salud,Naturaleza,6.323641906940567,Millennials (30-39),Riesgo Moderado
5568,43,Hombre,Construcción,5,Familia,Naturaleza,6.318411871564173,Gen X (40-49),Riesgo Moderado
5569,49,Hombre,Educación,5,Carga Laboral,Deporte,3.944433968915869,Gen X (40-49),Riesgo Moderado
5570,43,No Binario,Tecnología,5,Carga Laboral,Socializar,5.963326259596794,Gen X (40-49),Riesgo Moderado
5571,64,Mujer,Tecnología,4,Finanzas,Naturaleza,8.803062962469111,Boomers (50+),Bajo Riesgo
5572,40,No Binario,Educación,6,Finanzas,Socializar,7.2566594562090065,Millennials (30-39),Riesgo Moderado
5573,29,Hombre,Retail,4,Carga Laboral,Videojuegos,4.478504928649505,Gen Z (20-29),Bajo Riesgo
5574,29,Mujer,Finanzas,5,Carga Laboral,Deporte,6.956654514037384,Gen Z (20-29),Riesgo Moderado
5575,63,Hombre,Finanzas,4,Finanzas,Naturaleza,7.552936481441563,Boomers (50+),Bajo Riesgo
5576,47,Hombre,Salud,7,Carga Laboral,Deporte,8.045405109852611,Gen X (40-49),Riesgo Moderado
5577,47,Mujer,Tecnología,3,Finanzas,Videojuegos,7.376315750057492,Gen X (40-49),Bajo Riesgo
5578,44,Hombre,Tecnología,4,Carga Laboral,Socializar,8.242441668840245,Gen X (40-49),Bajo Riesgo
5579,64,Hombre,Educación,6,Familia,Socializar,7.633282698948967,Boomers (50+),Riesgo Moderado
5580,34,Hombre,Educación,4,Familia,Videojuegos,6.1340579150788965,Millennials (30-39),Bajo Riesgo
5581,49,Hombre,Finanzas,6,Salud,Videojuegos,6.995602379154806,Gen X (40-49),Riesgo Moderado
5582,30,Mujer,Tecnología,6,Carga Laboral,Naturaleza,6.156649090239506,Gen Z (20-29),Riesgo Moderado
5583,41,Mujer,Tecnología,4,Finanzas,Naturaleza,7.105161169048415,Gen X (40-49),Bajo Riesgo
5584,40,Hombre,Construcción,5,Carga Laboral,Naturaleza,7.602683513123598,Millennials (30-39),Riesgo Moderado
5585,60,Hombre,Salud,9,Carga Laboral,Naturaleza,6.386242969752912,Boomers (50+),Alto Riesgo
5586,33,Hombre,Salud,7,Salud,Naturaleza,6.955332605436604,Millennials (30-39),Riesgo Moderado
5587,36,Mujer,Finanzas,6,Finanzas,Socializar,5.775551475100842,Millennials (30-39),Riesgo Moderado
5588,52,Hombre,Retail,7,Carga Laboral,Naturaleza,6.042018130261672,Boomers (50+),Riesgo Moderado
5589,35,Mujer,Tecnología,4,Finanzas,Videojuegos,6.396497896900772,Millennials (30-39),Bajo Riesgo
5590,32,Hombre,Construcción,7,Carga Laboral,Videojuegos,5.659480677766039,Millennials (30-39),Riesgo Moderado
5591,47,Hombre,Tecnología,6,Salud,Naturaleza,8.491028667985605,Gen X (40-49),Riesgo Moderado
5592,63,Mujer,Educación,7,Finanzas,Videojuegos,7.394788819493863,Boomers (50+),Riesgo Moderado
5593,48,Mujer,Finanzas,4,Carga Laboral,Deporte,7.610348670824738,Gen X (40-49),Bajo Riesgo
5594,32,Hombre,Retail,7,Familia,Socializar,7.33993546382728,Millennials (30-39),Riesgo Moderado
5595,59,Mujer,Salud,3,Finanzas,Socializar,6.754756925291103,Boomers (50+),Bajo Riesgo
5596,55,Mujer,Tecnología,4,Salud,Naturaleza,4.674016840047651,Boomers (50+),Bajo Riesgo
5597,64,Mujer,Retail,5,Familia,Deporte,8.183140640988684,Boomers (50+),Riesgo Moderado
5598,40,Mujer,Finanzas,6,Finanzas,Naturaleza,9.621879194773392,Millennials (30-39),Riesgo Moderado
5599,27,Mujer,Salud,4,Finanzas,Naturaleza,7.492338588842993,Gen Z (20-29),Bajo Riesgo
5600,59,No Binario,Tecnología,3,Finanzas,Videojuegos,5.319645027065222,Boomers (50+),Bajo Riesgo
5601,63,Hombre,Construcción,3,Finanzas,Socializar,7.391173752841966,Boomers (50+),Bajo Riesgo
5602,49,Mujer,Finanzas,4,Carga Laboral,Deporte,5.300495084284239,Gen X (40-49),Bajo Riesgo
5603,22,Hombre,Tecnología,5,Carga Laboral,Videojuegos,5.785030771315367,Gen Z (20-29),Riesgo Moderado
5604,56,Hombre,Salud,6,Finanzas,Socializar,2.870170181833962,Boomers (50+),Riesgo Moderado
5605,61,Hombre,Salud,8,Salud,Socializar,8.554841612514188,Boomers (50+),Alto Riesgo
5606,29,Hombre,Construcción,5,Carga Laboral,Naturaleza,6.975352682223543,Gen Z (20-29),Riesgo Moderado
5607,28,Mujer,Finanzas,8,Finanzas,Deporte,7.359443929102321,Gen Z (20-29),Alto Riesgo
5608,32,Mujer,Finanzas,5,Finanzas,Naturaleza,7.684189946070784,Millennials (30-39),Riesgo Moderado
5609,60,Mujer,Retail,5,Salud,Videojuegos,7.216195886210571,Boomers (50+),Riesgo Moderado
5610,25,Hombre,Tecnología,7,Salud,Naturaleza,7.965296618148666,Gen Z (20-29),Riesgo Moderado
5611,46,Hombre,Retail,5,Salud,Naturaleza,8.548169758902606,Gen X (40-49),Riesgo Moderado
5612,33,Mujer,Salud,5,Familia,Socializar,6.446360398177082,Millennials (30-39),Riesgo Moderado
5613,47,Hombre,Salud,8,Finanzas,Socializar,4.008265919875732,Gen X (40-49),Alto Riesgo
5614,59,Mujer,Construcción,5,Salud,Videojuegos,5.234668859398991,Boomers (50+),Riesgo Moderado
5615,33,Mujer,Construcción,8,Finanzas,Socializar,7.428335360844543,Millennials (30-39),Alto Riesgo
5616,64,Mujer,Finanzas,4,Carga Laboral,Socializar,4.959199342704582,Boomers (50+),Bajo Riesgo
5617,58,Mujer,Retail,3,Finanzas,Socializar,6.405628221583208,Boomers (50+),Bajo Riesgo
5618,45,Mujer,Salud,5,Finanzas,Naturaleza,10.251262094752754,Gen X (40-49),Riesgo Moderado
5619,37,Hombre,Tecnología,4,Familia,Deporte,8.067027422896519,Millennials (30-39),Bajo Riesgo
5620,34,Mujer,Educación,5,Carga Laboral,Videojuegos,3.4826906721086264,Millennials (30-39),Riesgo Moderado
